,0,1,target
0,9.22263068485294,2.860715823347231,0
1,2.547525930954007,8.388418002712793,0
2,12.454223170499185,5.271553564380341,0
3,17.64714749810974,5.686703968951229,0
4,4.460642710247647,8.722465498844855,0
5,1.046779682505036,6.016381781401873,0
6,7.004912527350253,6.202865789334799,0
7,20.037033962986598,4.0198713854280435,0
8,10.018051871899353,3.9558669091271823,0
9,5.636653047688975,8.677013301005717,0
10,11.7630103584549,11.045391910684309,0
11,12.454838420368178,11.310231401018779,0
12,4.688164317606438,16.562437313692357,0
13,26.228937386544697,5.262813956617999,0
14,12.501334491876415,9.952945989801925,0
15,9.671969353263941,12.061587722111486,0
16,22.194466927725625,8.814756719677787,0
17,16.173827226569244,6.187671239962592,0
18,3.1641499914092894,7.8159100120192715,0
19,3.285781905066372,19.74171184462691,0
20,4.31555009659904,10.024670777390375,0
21,8.109696283328837,19.68195371512951,0
22,8.367768662800987,8.467308223006157,0
23,8.699322823926538,7.102430691162608,0
24,5.007905044576375,15.017358357791306,0
25,8.105216889678353,6.432636445302839,0
26,3.507496010202555,5.584860052103782,0
27,2.058384321737046,8.86852931724009,0
28,12.282222842921298,13.434362770053934,0
29,14.534776960934161,3.8332577575728664,0
30,5.355599511026979,28.942346324545937,0
31,7.582482191777014,3.2393636531349475,0
32,11.114746538499839,9.699709788911232,0
33,3.458004710185058,8.252315294380189,0
34,13.965162795331548,2.4208041655870827,0
35,7.778658998745151,14.978238512941667,0
36,4.236720723298474,9.017978596345145,0
37,13.166670512387213,4.293384524389958,0
38,2.8503624781219328,11.414104728238708,0
39,20.73632888926275,6.337297844332831,0
40,7.407954277310772,6.731206271221604,0
41,7.9448439414126835,4.002941758494343,0
42,11.456611361611763,10.85442435604116,0
43,7.48376242298121,12.589742535779692,0
44,8.791001477799385,17.900502682041676,0
45,3.1816112591085455,6.030353035308808,0
46,3.780957993186563,14.112240210576193,0
47,2.667421586329307,5.321302038685493,0
48,14.311236737634925,17.720604229818637,0
49,5.2273990074690335,10.364959510824773,0
50,8.43318125777317,20.1918584605762,0
51,3.1835300551384464,11.193818390897649,0
52,6.109061648715732,12.994982578401023,0
53,6.489127649961851,4.6070376925209615,0
54,16.689383550482038,1.825946897422638,0
55,13.341571995055826,6.131349495394035,0
56,4.199506075487754,12.10320930671679,0
57,3.038620677144141,7.891963769953356,0
58,6.15350102250217,12.562254562751939,0
59,0.8738733349463514,15.353660435139194,0
60,7.2566320928714605,2.599634190489664,0
61,10.013363592548835,6.223691328718006,0
62,9.255243380638646,23.9691870568613,0
63,12.543276944869058,13.503968917527882,0
64,4.373249157629208,9.399064762158408,0
65,13.183290159015456,12.668359155825172,0
66,24.676671725705354,5.143502103896059,0
67,9.612161938730713,6.050559667777815,0
68,4.981623640161197,7.2940821286615325,0
69,3.7404269676933963,5.102803694232086,0
70,2.7067737076912755,6.021338378094153,0
71,11.04437061444752,13.929056412103886,0
72,8.164708322918841,7.442703541668872,0
73,13.104660822978106,1.4063974573099833,0
74,2.809660313427866,14.031576238363261,0
75,13.786669207727197,27.017487161314317,0
76,24.846265899425624,8.17319292518455,0
77,10.388544912109761,5.067969287924701,0
78,7.037503602317056,5.052808818845183,0
79,14.420517830455658,22.0627874677825,0
80,7.4822759088912525,16.86912486916671,0
81,19.4774407740391,7.04254987805256,0
82,6.248609964129255,1.7398296968480544,0
83,20.827813713192224,5.107017488888172,0
84,7.554424396210166,5.122305783194651,0
85,27.135303487796875,2.02319111992699,0
86,12.00454435295627,10.540092800882338,0
87,8.310647513245252,5.855818970516724,0
88,9.149497116830474,2.866917275383658,0
89,9.45301935375074,5.053264268098443,0
90,11.974279215147153,5.881538694617239,0
91,8.891088837536282,17.36042268214429,0
92,7.823209002167056,2.368433270402874,0
93,5.505342945479132,3.4127006045681956,0
94,18.499988512194534,9.063735739622434,0
95,10.97077436463998,17.73975874570497,0
96,18.294815163169712,7.343683032266737,0
97,6.011063061902867,5.023688751163647,0
98,9.162969730798187,7.788962233334065,0
99,5.837651066296997,3.319574759382709,0
100,4.321861123404887,8.343052063480748,0
101,4.049726725224939,6.277280287725774,0
102,3.8249254911152315,5.269430200082942,0
103,10.543963225404744,4.667152843991269,0
104,16.55935553488603,19.163585632478537,0
105,2.113684988612201,20.236749936191607,0
106,14.747624814726596,3.038170757783383,0
107,12.060086718378516,3.715209145378992,0
108,10.397334028528409,18.668499608494702,0
109,12.960613742104263,1.5144738041450916,0
110,18.49448771717747,7.627613866627735,0
111,11.65080828117898,13.23339043930794,0
112,5.428770212499423,11.026401600641181,0
113,8.129495831677982,12.451494592806164,0
114,5.103427944740164,4.7861513826665645,0
115,11.532098067918966,5.083329711070551,0
116,14.923896196611313,11.020344208790139,0
117,6.6547707032173395,1.4695898024733693,0
118,12.60142628394846,12.45659719160355,0
119,22.099301241840216,6.458992908744257,0
120,3.9326841239386203,5.536409231634584,0
121,1.816015854064624,2.737353830575783,0
122,9.160948901406137,5.395128459042448,0
123,14.234749511693149,25.414153454135622,0
124,17.093268329887096,11.076319245566381,0
125,13.397012932948671,15.803571047516526,0
126,6.873584912304432,15.906780756999515,0
127,2.791309597071897,8.677650408938788,0
128,7.421653107173788,5.718709899173263,0
129,5.889442572264024,5.522109468190007,0
130,11.201508394130151,5.73189949377514,0
131,12.167231501686707,10.611719063020326,0
132,3.1024816013342402,7.474989852068478,0
133,7.515156635201846,8.379632690725478,0
134,12.04311977388351,8.838847624244842,0
135,6.279589719763387,5.743507003314783,0
136,15.382878171881085,1.9044355308516263,0
137,3.7244678438200722,6.790534571646184,0
138,11.5230682960441,8.776902585809449,0
139,7.281850614014218,6.921278080848435,0
140,17.56145882865295,11.92523854495161,0
141,5.375862797608884,7.852974155660093,0
142,21.58705765554884,2.476333623909503,0
143,8.523649286862959,3.045623317470043,0
144,9.673100754513547,4.456506683145086,0
145,11.882429090397265,9.217260178555504,0
146,4.486918069293659,9.211239837918658,0
147,11.508227119081042,14.3371338038637,0
148,19.404082383636286,20.028731593871818,0
149,13.554959499716203,4.171454673336568,0
150,11.530724272137094,6.254884236277866,0
151,8.38016439833951,15.114789153616021,0
152,9.086033590530157,5.035445924320196,0
153,11.128918993785827,10.263615214719147,0
154,4.937894069804703,7.174162816292459,0
155,8.321064478879114,4.473262381494181,0
156,4.97793529026778,9.672157304929648,0
157,4.124422861755596,21.615470881244775,0
158,2.405138332629747,8.857078562853863,0
159,5.279472636795132,2.1033732053837486,0
160,9.61776472574578,6.775670870228475,0
161,10.638866511421792,11.672996027045382,0
162,13.261653330247395,7.573715685723081,0
163,3.6105392778399628,5.860364663516955,0
164,9.382647347379802,18.103585805996747,0
165,12.171728449169187,7.209873978953058,0
166,2.615977441347642,12.642996645024938,0
167,19.322196341772568,3.540857996388316,0
168,7.428119877599174,17.20722286316537,0
169,2.758394758251916,14.697563372219076,0
170,4.796935758736382,15.507598621197582,0
171,10.826851075742315,16.844630983477867,0
172,12.330833662852264,12.058903166013122,0
173,9.970618890389577,14.323013721949888,0
174,12.473379026422243,3.88114219468744,0
175,7.05316984064514,11.798925679008146,0
176,16.978417296803773,9.80606926800851,0
177,4.680185144042836,31.62631785184285,0
178,13.58756897434885,6.632839557074181,0
179,5.768284251408698,11.775927660607838,0
180,4.281128986920106,7.660228503832641,0
181,6.285223777850816,14.047925770447462,0
182,9.917212834355464,14.770059406303368,0
183,1.8854129107211999,10.90491773021838,0
184,16.3907244257459,6.663993016716994,0
185,6.058385590411324,6.197658128867467,0
186,7.3516265754207435,7.367183127388317,0
187,10.919358698323295,9.97534031562596,0
188,10.15771987696511,7.9106203081891575,0
189,7.267684344489349,5.6489128351217825,0
190,4.26148578405684,7.458015349023756,0
191,10.287106899636749,14.769293366406515,0
192,1.854904061193834,14.615436021214736,0
193,4.390396288217445,18.8672855829798,0
194,17.229060285723172,3.2587958386448896,0
195,9.786993219004124,13.375934928433068,0
196,5.395645791503043,12.36179720124434,0
197,9.411334319661258,27.03250487625464,0
198,3.8269722412231024,7.177567669910198,0
199,11.971660320018088,5.7146988047817215,0
200,6.710066547093271,8.363336228221069,0
201,7.8374326852888405,15.092894200158794,0
202,5.770630173711139,11.128900613759388,0
203,7.833239298312499,27.960747000761486,0
204,3.5925204716651704,10.356975324848946,0
205,10.471694688446995,3.5033187315489167,0
206,5.0391367579432345,5.513703061909501,0
207,5.9736551629692904,10.089786236744521,0
208,1.6438780122224577,15.59061038439763,0
209,11.477652427803298,18.533792907879107,0
210,5.103963590977482,1.650042466659678,0
211,10.181173642934253,8.321128567089865,0
212,11.947840815861044,12.34275937679307,0
213,7.516989584366666,18.437838655477155,0
214,7.276721925390561,4.21187752943363,0
215,8.6400620945282,14.493064255862304,0
216,10.684780980281852,16.886706656151915,0
217,10.416413318766706,1.7192758887304995,0
218,20.535242846613787,4.781584322174711,0
219,11.103975620011791,2.4354996749594235,0
220,4.177444960029358,10.927039260889128,0
221,9.12909446926248,8.960176909651004,0
222,7.971842578113291,4.460308306592964,0
223,4.627594670678063,9.071912315364772,0
224,8.538362936061379,3.880835076743234,0
225,11.272035540282044,3.344756877644131,0
226,10.63846602956643,11.335796408729921,0
227,12.57921807386997,15.083586389691167,0
228,4.574527669134367,7.842114828384579,0
229,9.42641624277395,10.147136124017528,0
