,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0
0,0.5788225124894609,0.9406214976932912,0.6371513086219799,-0.872180082098923,0.1208956417199811,0.2751017160401474,0.5530828398494877,-0.33049708020529883,1.0173734885367618,0.25082361085251126,-0.6779844216120762,-3.3290686430013587,-0.5172775719229941,2.9192421495611054,-0.5366471872857206,0
1,-1.7334556239917474,2.288873774996638,0.6269705847145515,1.5961636550144942,2.0202607346572568,-0.145202944837406,-0.6289434321455928,-1.2188783883823386,-0.7965585563079274,1.7933734909804835,-1.3405584265581383,-0.9387210503731712,0.652233528176376,2.3981080557131147,-0.6518652316428681,1
2,-0.7568446717344945,-0.8416589859171832,-2.7698368623588236,-0.9837128194265328,-0.2622814777635189,0.8459682658765418,-0.3850323226306908,-1.3864304466341328,1.4656879976307906,1.3834560726140508,-1.3671378395588591,-0.3059867963827683,1.9554540929963895,1.3234097617770029,-1.0975627750173256,1
3,-0.46208081013322694,1.5410368853382297,-0.4130367892589373,0.8188009606189641,-0.5903926786927495,-0.1851168202672977,-1.2369896875283608,1.2021214714280741,1.0042047117822706,-2.0522706923655947,0.0054341946102341564,0.3539221192402785,-0.015143940496196818,2.0491849842334173,1.0716420187968647,0
4,0.18543946505864045,1.410392083637166,-0.2969756079969229,0.22163164174874359,0.41756131094112775,-0.5632659116556432,-0.6967266277975626,0.9191260778846562,-2.212452422704029,-0.7571226280547299,0.9914178688980256,1.1282356657388093,1.2616849052623436,2.450455882307779,0.32219927192322745,0
5,-0.9491185630120204,3.1071780116615013,-1.6062173029881244,0.22050013591232062,2.778282982770258,0.4302537286206565,-0.5242090754898736,3.0186941863472385,0.12519942351213836,-2.318641312905582,-0.8731434144944128,-0.2685546794766551,1.117618841877068,1.5057301843500317,-0.23262693364657452,0
6,-0.47035361329846886,1.7097334662165768,-0.18869991897609958,1.301185686675162,0.26307270429033447,3.048171483600294,-0.43540545489050086,-0.7869780386296291,-2.250097217024122,0.5009328893190808,0.8801735868204852,-0.8136196878768264,1.3637426130343138,2.9448887400827473,0.08619698898173009,0
7,0.792495086785589,2.678383686216761,-0.5809015213265938,0.8784944233073864,-0.5622867335937605,-0.19792503084000296,-1.390295504579218,0.5306199121338075,0.9097353187677866,2.8529710614600403,-0.9704285461272609,0.6194007059486089,-0.3150040649910928,1.472773351211714,0.6428056430342722,1
8,0.539889494438845,3.0216026850342432,-0.8360058601557134,-0.03101320979957844,0.8021282829981149,0.867938102138153,1.0366814700837879,1.5027496884218041,0.11651208528293154,2.6197002597833947,2.099461212818023,-0.48319822556607916,-0.19418755582380304,1.9067661509491212,1.8946139263891146,1
9,1.2732381332465081,4.145316920356677,-1.2205566039958706,0.3319746801183799,0.588647607497803,1.058777980734475,-0.23957702209302717,-0.5212557472052943,-0.5110957582103232,1.718424244480342,-0.9820618319508304,0.8385993882628094,-0.10458856298017147,3.1976733312969134,0.36410728185682817,1
